fulltextovı			2.0
vyh¾adávaè			2.0
console			2.0
midrange			2.0
an			2.0
kvvp			1.9974143503555264
monos			1.994327511568891
cisco			1.9638795986622073
up			1.9638795986622073
ia			1.9638795986622073
nm			1.9638795986622073
sfp			1.9638795986622073
transceiver			1.9638795986622073
post			1.9438836525793044
vo			1.9356839625802473
definovanıch			1.9285714285714286
sluieb			1.9166666666666665
mesiac			1.916017316017316
spotrebnı			1.9058023215992852
storwize			1.895104895104895
unified			1.895104895104895
novıch			1.8666666666666667
hwma			1.8181818181818181
eos			1.8181818181818181
extension			1.8181818181818181
usb			1.8075993593234971
aplikaèná			1.775
migrácia			1.7619047619047619
vedeckovıskumnı			1.742572995027412
systém			1.7396588918328046
zariadenie			1.7386521136521125
i			1.6969932668662249
komunikáciu			1.680949886901047
pc			1.6695526695526697
vád			1.657142857142857
súlade			1.6436157796451916
mzdové			1.6408528046676718
and			1.638028638028638
poiadaviek			1.6333333333333333
zahraniènı			1.6179370691296702
hotline			1.6166666666666667
telefóne			1.6
èase			1.6
alebo			1.5963203463203464
servisnı			1.5909090909090908
systémom			1.5837985114300905
nad			1.5526315789473684
materiál			1.5518794930559634
pracovné			1.5506975867269988
ud			1.5384615384615385
ro			1.5384615384615385
detailnı			1.5384615384615385
implementaènı			1.5384615384615385
plán			1.5384615384615385
rsi			1.5384615384615385
školenie			1.535296574770259
deò			1.5320197044334976
infraštruktúry			1.5274725274725274
pravidelná			1.5
rámec			1.5
podmienok			1.5
prílohe			1.5
dokumentov			1.5
ip			1.4957329027793795
školenia			1.4912280701754383
cestovné			1.4746199204319412
pokroèilé			1.4666666666666668
pokroèilá			1.4666666666666668
úèinnosti			1.4523809523809523
cr			1.4
bodu			1.4
ac			1.39367816091954
service			1.3916387959866219
yr			1.3916387959866219
wty			1.3916387959866219
ipc			1.3793103448275863
verejné			1.3688225824113136
administrátora			1.3571428571428572
iadate¾a			1.3421977741753333
softvéru			1.3337513061650994
všetkıch			1.3136363636363637
prepojenie			1.3053006775832863
pracovnıch			1.3
k¾uèovı			1.2986799708086807
hot			1.2857142857142856
line			1.2857142857142856
redaktorov			1.2857142857142856
it			1.2840927188753275
systémová			1.275
pohotovos			1.2727272727272727
expertov			1.2727272727272727
kvality			1.2718894009216588
dizajnu			1.2631578947368414
cesty			1.2626633986928106
náhrady			1.2626633986928106
platnımi			1.2626633986928106
limitmi			1.2626633986928106
napájanie			1.2371995820271682
chıb			1.2285714285714286
response			1.2277591973244146
yourdrive			1.2277591973244146
projektového			1.2180420726539036
ïalej			1.2000000000000002
len			1.2000000000000002
upgrade			1.2000000000000002
osobohodín			1.2000000000000002
air			1.173160173160173
sr			1.1692307692307693
zákazníka			1.1666666666666665
záloka			1.1578947368421046
monitorovanie			1.144833494621192
olej			1.1428571428571428
balenia			1.1428571428571428
ks			1.1428571428571428
bal			1.1428571428571428
zisovanie			1.1428571428571428
vzduchu			1.1428571428571428
testeru			1.1428571428571428
hp			1.1428571428571428
informaènıch			1.1387669358272465
kit			1.125
subscription			1.1142191142191142
a			1.113237639553429
sa			1.110959216222374
prostredia			1.1052631578947367
programového			1.1
vybavenia			1.1
napájania			1.0952380952380953
rokov			1.0952380952380953
technologickıch			1.0910307084220128
vıstupy			1.0833333333333333
ing			1.081699346405229
odbornıch			1.078839869281046
koncovıch			1.0760737628384687
q			1.0714285714285716
pole			1.0714285714285714
partnera			1.0714285714285712
display			1.0606060606060606
vlan			1.0606060606060606
panel			1.0606060606060606
zabudované			1.0606060606060606
informovanos			1.059473017082744
editácia			1.052631578947368
aj			1.042492595124174
poskytovanie			1.0333333333333332
ukladania			1.0303030303030303
èiernobiele			1.0303030303030303
gs			1.012242829634134
microsoft			1.0082101806239736
školite¾ov			1.0
hlasové			1.0
koncové			1.0
monochromatickı			1.0
bodovı			1.0
protokolov			1.0
sccp			1.0
sip			1.0
kompatibilné			1.0
centrálnym			1.0
internı			1.0
príslušenstvo			1.0
injektor			1.0
klientská			1.0
licencia			1.0
súèasnú			1.0
softvérovú			1.0
ustredòu			1.0
kamera			1.0
minimálnymi			1.0
parametrami			1.0
megapixel			1.0
noc			1.0
funkcionalita			1.0
farbe			1.0
sàka			1.0
záberu			1.0
stupòov			1.0
prisviete			1.0
funkciou			1.0
optimalizácie			1.0
podopora			1.0
motion			1.0
jpeg			1.0
vyhotovenie			1.0
exteèrného			1.0
sd			1.0
kartu			1.0
záruka			1.0
ae			1.0
ab			1.0
aa			1.0
hardware			1.0
flat			1.0
tf			1.0
library			1.0
diskove			1.0
itsm			1.0
business			1.0
reportingového			1.0
piatich			1.0
èl			1.0
iii			1.0
tejto			1.0
sp			1.0
bezpeènos			1.0
centralizovanı			0.9910307084220128
monitorovania			0.9910307084220128
integrovaná			0.9889162561576355
xle			0.9819397993311036
catalyst			0.9819397993311036
ubs			0.9819397993311036
nexus			0.9819397993311036
efa			0.9819397993311036
ge			0.9819397993311036
pr			0.9819397993311036
instant			0.9819397993311036
access			0.9819397993311036
cp			0.9819397993311036
wre			0.9819397993311036
appliance			0.9819397993311036
swne			0.9819397993311036
gsr			0.9819397993311036
lwre			0.9819397993311036
lr			0.9819397993311036
z			0.9817883266159128
strán			0.9783549783549782
big			0.9744809538287799
hodín			0.9743107769423558
pouívané			0.9714285714285714
systémov			0.9587975668865455
dc			0.9475524475524476
mids			0.9475524475524476
renewal			0.9475524475524476
nádob			0.9440993788819875
súvisiace			0.9367269984917044
vıskum			0.930194805194805
projektu			0.9105680868838764
celkom			0.9101449275362319
networking			0.9090909090909092
san			0.9090909090909092
reestablishment			0.9090909090909092
fee			0.9090909090909092
lapsed			0.9090909090909092
months			0.9090909090909092
of			0.9090909090909092
coverage			0.9090909090909092
esespt			0.9
mf			0.9
fe			0.9
fesf			0.9
vıpoètovej			0.8997729223135158
bude			0.8966808045755414
správa			0.8952380952380953
technické			0.888095238095238
zasielanie			0.8857142857142857
pravidelného			0.8857142857142857
mesaèného			0.8857142857142857
vıkazu			0.8857142857142857
poskytnutıch			0.8857142857142857
vlastností			0.8833333333333333
doby			0.8809523809523808
èíslo			0.8803986710963453
ininier			0.875
spolu			0.8740919343548261
všetky			0.8724958949096878
filter			0.8571428571428571
piestovı			0.8571428571428571
vzduchovı			0.8571428571428571
vysokotlakovı			0.8571428571428571
kompresor			0.8571428571428571
trident			0.8571428571428571
tlakovıch			0.8571428571428571
produkcie			0.8571428571428571
štandardami			0.8571428571428571
isvs			0.8571428571428571
zmluvnıch			0.8571428571428571
implement			0.8571428571428571
ccp			0.857142857142857
vırobné			0.8571428571428569
pouívate¾ov			0.8552631578947368
informaèné			0.8509803921568628
publikovanie			0.8500816993464053
technologickı			0.8333333333333334
èd			0.8333333333333333
portálu			0.8285714285714285
onsite			0.8249721293199551
pilotnej			0.8157894736842105
priestorov			0.8127150627150628
junior			0.803030303030303
zo			0.8021978021978021
pouívaného			0.8
lsw			0.8
www			0.8
roku			0.8
uívacie			0.8
práva			0.8
pouívaniu			0.8
doplnenıch			0.8
oprávnené			0.7983139318831938
uvedené			0.7916666666666666
bode			0.7916666666666666
uvedená			0.7857142857142857
nz			0.7857142857142855
cm			0.7835497835497834
analızu			0.7781186205099249
nasadenie			0.7699456975772765
ol			0.7692307692307693
detail			0.7692307692307693
impl			0.7692307692307693
dfš			0.7692307692307693
tn			0.7692307692307693
í			0.7692307692307693
cti			0.7692307692307693
rm			0.7692307692307693
dokumentarista			0.7692307692307693
vrátane			0.7619047619047619
ma			0.75
gis			0.75
definovaná			0.75
úrovni			0.7421679197994987
asistent			0.739283902719263
inštalaènıch			0.7361111111111112
riešení			0.7333333333333334
asistenèná			0.7333333333333334
testovacie			0.7296760267363371
zahranièné			0.7250816993464053
administratívnych			0.7222222222222222
web			0.7101955072558177
mm			0.7099567099567099
plus			0.7034632034632032
administrátorov			0.700501253132832
w			0.6872294372294372
oprávnení			0.6785714285714286
nahlásenia			0.6785714285714286
nájomné			0.6775507000912936
priestory			0.6775507000912936
technického			0.6666666666666666
správy			0.6666666666666666
servisnıch			0.6666666666666666
poskytnutie			0.6666666666666666
bod			0.6623376623376623
súvisiacich			0.6507269904009034
laboratórne			0.6490384615384615
vıkon			0.6428571428571428
uk			0.6428571428571427
prosupport			0.6428571428571427
mission			0.6428571428571427
critical			0.6428571428571427
testovania			0.6390977443609023
technik			0.6363636363636364
mladší			0.6363636363636364
starší			0.6363636363636364
rámci			0.6355076881392671
bez			0.632034632034632
doh¾adávanie			0.631578947368421
väzieb			0.631578947368421
nadstavba			0.625
vzdelávanie			0.625
nekomerènı			0.625
celkové			0.6213675213675214
nastavenie			0.6194240542066629
aplikácie			0.6153846153846154
vedeckıch			0.6139705882352942
dodávka			0.611111111111111
príloh			0.6052631578947368
server			0.6011904761904762
vozidla			0.5981877599524659
voèi			0.5978739953331604
doba			0.5952380952380952
dátového			0.5952380952380952
vyhodnotenie			0.5952380952380952
záruènej			0.5952380952380952
finálnej			0.5952380952380952
referenèná			0.5946843853820597
pouívate¾skıch			0.5833333333333333
maximálna			0.5833333333333333
ssd			0.5802731751007614
myš			0.5778635778635779
licencie			0.5769094217370079
nájom			0.575781102955016
práv			0.5716374269005848
bauer			0.5714285714285714
synt			0.5714285714285714
piestového			0.5714285714285714
vzduchového			0.5714285714285714
vysokotlakového			0.5714285714285714
kompresora			0.5714285714285714
co			0.5714285714285714
tlakové			0.5714285714285714
nádoby			0.5714285714285714
kompozitné			0.5714285714285714
revízie			0.5714285714285714
abraziv			0.5714285714285714
mix			0.5714285714285714
pieskovaní			0.5714285714285714
zvonku			0.5714285714285714
mzda			0.5714285714285714
lw			0.5714285714285713
objednávate¾om			0.5666666666666667
intel			0.564039408866995
dåka			0.5576441102756892
pomocnı			0.5556812468577175
nákup			0.5555555555555556
ktorá			0.5535714285714286
obstarávanie			0.5520820446030009
aktivita			0.5454545454545455
oracle			0.5428571428571429
db			0.5428571428571429
tuzemské			0.5375816993464052
konferencie			0.5375816993464052
sympóziá			0.5375816993464052
vloné			0.5375816993464052
odbornımi			0.5375816993464052
aktivitami			0.5375816993464052
windows			0.5359879584017515
dátumu			0.5357142857142857
stl			0.5333333333333333
eur			0.5333333333333333
pracovnı			0.5320197044334976
modelu			0.5239977413890458
webovı			0.5238095238095237
garant			0.522886650516384
zabezpeèenie			0.5213098282791377
laboratórnych			0.5146158792897924
priemyselného			0.5023588842345161
flctar			0.5
dedikovanı			0.5
vzahov			0.5
tokov			0.5
dátach			0.5
zásahov			0.5
systémového			0.5
platforme			0.5
lokalite			0.5
maximálnom			0.5
existuje			0.5
eessi			0.5
podporuje			0.5
špecifickı			0.5
obeh			0.5
sed			0.5
buc			0.5
vyuíva			0.5
konaní			0.5
systéme			0.5
rina			0.5
prístupovı			0.5
bezpeènostnıch			0.5
zavedením			0.5
pilotná			0.5
incidentu			0.5
zálohovanie			0.49523809523809526
year			0.49163879598662197
hour			0.49163879598662197
špièkovı			0.4887160525309193
expert			0.4887160525309193
organizácie			0.48739495798319327
aplikaènı			0.48717948717948717
vzorka			0.48544068790306816
phd			0.4852941176470588
spracovanie			0.4840902804289532
ako			0.48268398268398266
konferencia			0.4724697794390889
online			0.4722222222222222
klávesnica			0.4707207207207207
ticketingovıch			0.46218487394957974
cez			0.4588744588744589
produkty			0.4583333333333333
podaktivita			0.4545454545454546
vybavenie			0.4532861774241085
rok			0.45238095238095233
ethernet			0.4488729661143454
laboratórium			0.44716094716094723
os			0.4444444444444445
led			0.44174503657262276
dodávate¾			0.44047619047619047
povinnı			0.44047619047619047
objednávate¾a			0.4385964912280701
manaéra			0.4359301287772536
administrácie			0.435006435006435
vıskumnej			0.43433293564780245
informovanosa			0.4308472563275395
funkèného			0.42857142857142855
redakèného			0.42857142857142855
vyššie			0.42857142857142855
popísanımi			0.42857142857142855
funkènosami			0.42857142857142855
portál			0.42857142857142855
intranet			0.42857142857142855
obsahu			0.42857142857142855
existujúceho			0.42857142857142855
webového			0.42857142857142855
intranetu			0.42857142857142855
prvotné			0.42857142857142855
implementovaného			0.42857142857142855
súlad			0.42857142857142855
pouívate¾ské			0.42857142857142855
administrátorské			0.42857142857142855
príruèky			0.42857142857142855
zdrojové			0.42857142857142855
kódy			0.42857142857142855
schémou			0.42857142857142855
popisom			0.42857142857142855
vısledky			0.42857142857142855
súladu			0.42857142857142855
sekcií			0.42857142857142855
budovy			0.42857142857142855
harmonogram			0.42857142857142855
stanoví			0.42857142857142855
dohode			0.42857142857142855
bezplatné			0.42857142857142855
odstraòovanie			0.42857142857142855
mesaènej			0.42857142857142855
zaène			0.42857142857142855
plynú			0.42857142857142855
dòom			0.42857142857142855
nasledujúcim			0.42857142857142855
akceptácii			0.42857142857142855
celého			0.42857142857142855
nasadenia			0.42857142857142855
najneskôr			0.42857142857142855
nasledujúci			0.42857142857142855
vady			0.42857142857142855
odôvodnenıch			0.42857142857142855
prípadoch			0.42857142857142855
termíne			0.42857142857142855
dohody			0.42857142857142855
vıdavkov			0.42857142857142855
poèet			0.4285714285714285
cvti			0.42857142857142844
aktivity			0.4271907897923096
realizáciou			0.4265127987954075
údaje			0.42105263157894735
ii			0.4174228675136116
alista			0.4166666666666667
dokument			0.4166666666666667
alytik			0.4166666666666667
arel			0.4166666666666667
konzi			0.4166666666666667
wifi			0.41666666666666663
tlaèidiel			0.41379310344827586
technológia			0.41379310344827586
integrované			0.41379310344827586
notebooku			0.4112554112554112
potrebná			0.4069264069264069
dvi			0.4055829228243021
dátovıch			0.4053006775832863
port			0.4025974025974026
analyticko			0.4007269904009035
vyhodnocovacej			0.4007269904009035
platformy			0.4007269904009035
siete			0.40053877282138156
oki			0.4
print			0.4
licenèného			0.4
seo			0.4
asfu			0.4
predmetu			0.4
moduly			0.4
iss			0.4
gisam			0.4
egov			0.4
webgis			0.4
diss			0.4
zhodnotenie			0.4
asw			0.4
èlovekohodín			0.4
národného			0.4
slovakia			0.4
travel			0.4
hosting			0.4
podl			0.4
helpdesk			0.4
dimano			0.4
vizuálu			0.4
verziách			0.4
hotl			0.4
ine			0.4
nasadenom			0.4
produktovom			0.4
rade			0.4
cms			0.4
pripojenie			0.3982683982683982
cid			0.3978069616218284
implementácia			0.39400584795321636
kábel			0.3939393939393939
ddr			0.3936781609195402
èítaèka			0.3936781609195402
mesiace			0.39285714285714285
mbps			0.3922846269173106
hod			0.38916256157635465
stránok			0.3873689954579742
portálov			0.3873689954579742
rozlíšenie			0.3811389759665621
musí			0.38095238095238093
prsta			0.38095238095238093
pracovného			0.38095238095238093
platnosti			0.38095238095238093
partner			0.37984496124031003
ukonèenie			0.3771929824561403
iso			0.3709508881922675
bluetooth			0.37095088819226746
y			0.36842505320766183
softvérové			0.367816091954023
študentvedecko			0.36764705882352944
inı			0.36764705882352944
reijné			0.3611111111111111
prena			0.3586599655028847
jom			0.3586599655028847
systémovej			0.3571428571428571
jeho			0.35526315789473684
súèasou			0.35526315789473684
prevádzkovıch			0.35470085470085466
referenèna			0.35294117647058826
monitoring			0.3508158508158508
nástroj			0.34523809523809523
trvaní			0.34523809523809523
údajov			0.3360323886639676
core			0.33549783549783546
techn			0.3333333333333333
pers			0.3333333333333333
úèastník			0.3333333333333333
bezpeènostná			0.3333333333333333
súèasnosti			0.3333333333333333
vlastnenıch			0.3333333333333333
implementaèné			0.3333333333333333
sluba			0.3333333333333333
typ			0.3333333333333333
snas			0.3333333333333333
cloud			0.3333333333333333
úprava			0.3333333333333333
maitovıch			0.3333333333333333
mesaènoufakturáciou			0.3333333333333333
najedného			0.3333333333333333
uívatel			0.3333333333333333
priminimálnom			0.3333333333333333
poète			0.3333333333333333
zriadenie			0.3333333333333333
mailovejm			0.3333333333333333
migráciaexistujúcich			0.3333333333333333
mailovıch			0.3333333333333333
úètov			0.3333333333333333
cie¾ovériešenie			0.3333333333333333
jednorázovı			0.3333333333333333
podporyv			0.3333333333333333
mailovıchkont			0.3333333333333333
distribuènıch			0.3333333333333333
skupín			0.3333333333333333
uívate¾ov			0.3333333333333333
technicka			0.3333333333333333
spravy			0.3333333333333333
mailovych			0.3333333333333333
sluziebv			0.3333333333333333
reime			0.3333333333333333
mesiacovs			0.3333333333333333
mesaènou			0.3333333333333333
èlovekohodina			0.3333333333333333
inštalácia			0.3333333333333333
testovacej			0.3333333333333333
bratislava			0.3333333333333333
odovzdanie			0.3333333333333333
pripomienkovanie			0.3333333333333333
sat			0.3333333333333333
vyššej			0.3333333333333333
úrovne			0.3333333333333333
analytickıch			0.3333333333333333
konfiguraènıch			0.3333333333333333
implementaènıch			0.3333333333333333
serverovıch			0.3333333333333333
produktov			0.3333333333333333
celková			0.3333333333333333
suse			0.3333333333333333
linux			0.3333333333333333
platforma			0.3318965517241379
odbornı			0.3308913308913309
uchytenia			0.3281086729362591
pncon			0.3277591973244147
predmetom			0.32748538011695905
ve¾kos			0.3225108225108225
serverové			0.3221688574317493
softvér			0.3212121212121212
hmotnos			0.316017316017316
projektov			0.3157894736842105
databáz			0.3157894736842105
ovládanie			0.3155694879832811
stavov			0.3106060606060606
directx			0.3103448275862069
opengl			0.3103448275862069
open			0.3103448275862069
cl			0.3103448275862069
gigabit			0.3103448275862069
wlan			0.3103448275862069
ieee			0.3103448275862069
pci			0.3103448275862069
express			0.3103448275862069
rfid			0.3103448275862069
hitag			0.3103448275862069
legic			0.3103448275862069
mifare			0.3103448275862069
compilant			0.3103448275862069
programovate¾nıch			0.3103448275862069
rámu			0.3103448275862069
krytie			0.3103448275862069
standard			0.30952380952380953
médií			0.30952380952380953
jednotková			0.30897009966777406
monitor			0.308022308022308
úètovníctva			0.3076923076923077
informovanos			0.30689787071273744
data			0.30530067758328633
prostredí			0.30530067758328633
akademickej			0.30530067758328633
stavu			0.30213464696223313
vırobcom			0.30213464696223313
organizácia			0.29696342305037954
nastavenia			0.291410344041923
disku			0.29022988505747127
farebná			0.29004329004329
miesta			0.288034188034188
realizovanım			0.288034188034188
projektom			0.288034188034188
administratívny			0.288034188034188
displeja			0.28787878787878785
snímaè			0.2857142857142857
odtlaèku			0.2857142857142857
spis			0.2857142857142857
jdoc			0.2857142857142857
garancia			0.2857142857142857
reakènıch			0.2857142857142857
èasov			0.2857142857142857
zahájenia			0.2857142857142857
vyriešenia			0.2857142857142857
úpravy			0.2857142857142857
vzduch			0.2857142857142857
vlhkos			0.2857142857142857
silikagel			0.2857142857142857
superkarbon			0.2857142857142857
renolin			0.2857142857142857
vdl			0.2857142857142857
standart			0.2857142857142857
oceanus			0.2857142857142857
objednávky			0.2857142857142857
viskozita			0.2857142857142857
kompresory			0.2857142857142857
vyadujú			0.2857142857142857
dobrou			0.2857142857142857
odluèivosou			0.2857142857142857
vody			0.2857142857142857
mazací			0.2857142857142857
tuk			0.2857142857142857
fomblin			0.2857142857142857
ot			0.2857142857142857
typy			0.2857142857142857
ventilov			0.2857142857142857
vzduchovım			0.2857142857142857
dıchacím			0.2857142857142857
prístrojom			0.2857142857142857
tubové			0.2857142857142857
balenie			0.2857142857142857
teflónová			0.2857142857142857
páska			0.2857142857142857
tesnenie			0.2857142857142857
závitu			0.2857142857142857
ventilu			0.2857142857142857
mpa			0.2857142857142857
kotúèi			0.2857142857142857
šírka			0.2857142857142857
hrúbka			0.2857142857142857
špecifická			0.2857142857142857
samolepiace			0.2857142857142857
štítky			0.2857142857142857
f¾aše			0.2857142857142857
potrebné			0.2857142857142857
vyznaèenie			0.2857142857142857
kompozitnıch			0.2857142857142857
kruhovı			0.2857142857142857
tvar			0.2857142857142857
priemer			0.2857142857142857
uvádzanı			0.2857142857142857
štítku			0.2857142857142857
priloenou			0.2857142857142857
fotografiou			0.2857142857142857
štítok			0.2857142857142857
odolnı			0.2857142857142857
oteru			0.2857142857142857
poveternostnım			0.2857142857142857
podmienkam			0.2857142857142857
slneènému			0.2857142857142857
iareniu			0.2857142857142857
pri¾navosou			0.2857142857142857
viï			0.2857142857142857
obrázok			0.2857142857142857
spec			0.2857142857142857
vzorky			0.2857142857142857
urèená			0.2857142857142857
zmysle			0.2857142857142857
stanovenıch			0.2857142857142857
maximálnych			0.2857142857142857
mesaènıch			0.2857142857142857
hodnôt			0.2857142857142857
oprávnenıch			0.2857142857142857
personálnych			0.2857142857142857
oh¾adom			0.2857142857142857
predchádzajúcu			0.2857142857142857
mzdovú			0.2857142857142857
politiku			0.2857142857142857
stupeò			0.2857142857142857
vzdelania			0.2857142857142857
vıpoèet			0.2857142857142857
poloky			0.2857142857142857
mesaène			0.2857142857142857
hodinová			0.2857142857142857
hrubá			0.2857142857142857
odvody			0.2857142857142857
vyššia			0.2857142857142857
zodpovedajúca			0.2857142857142857
hodnote			0.2857142857142857
stanovenej			0.2857142857142857
vızvou			0.2857142857142857
nárokovaná			0.2857142857142857
suma			0.2857142857142857
predkladanıch			0.2857142857142857
op			0.2857142857142857
však			0.2857142857142857
spôsob			0.2857142857142857
vykonania			0.2857142857142857
dohoda			0.2857142857142857
prácach			0.2857142857142857
mimo			0.2857142857142857
pomeru			0.2857142857142857
paušálna			0.2857142857142857
sadzba			0.2857142857142857
sql			0.2857142857142857
sle			0.2857142857142857
vnútorné			0.28327228327228327
ponúkaného			0.2803030303030303
kompatibilnı			0.27705627705627706
hdmi			0.2727272727272727
fullhd			0.2675026123301985
natívne			0.2675026123301985
cpu			0.2675026123301985
nepriame			0.2648221343873518
konfigurácie			0.26190476190476186
strany			0.26190476190476186
informaèného			0.2572944297082228
separáciu			0.2532467532467533
dpi			0.2510822510822511
michal			0.25
chebenk¾úèovı			0.25
ferdinand			0.25
dychaprojektovı			0.25
slavomír			0.25
booòasistent			0.25
fotogrammetrické			0.25
rpas			0.25
frekvencia			0.25
procesoru			0.25
ghz			0.25
mhz			0.25
softvérovı			0.25
vizualizáciu			0.25
teórie			0.25
softvérového			0.25
vizualizaèného			0.25
nástroja			0.25
plynúca			0.25
písomného			0.25
prevzatia			0.25
vizualizácia			0.25
vybranıch			0.25
agend			0.25
dodanom			0.25
prácu			0.25
implementácie			0.25
dodriavanie			0.25
odporúèaní			0.25
owasp			0.25
top			0.25
prístupovıch			0.25
definovaním			0.25
dodriavaním			0.25
politík			0.25
akceptácie			0.25
dodaného			0.25
zabezpeèi			0.25
telefonická			0.25
podporu			0.25
rıchlom			0.25
vyriešení			0.25
vzniknutıch			0.25
problémov			0.25
samotnım			0.25
zaèatím			0.25
pouívania			0.25
vyriešenie			0.25
akéhoko¾vek			0.25
akéko¾vek			0.25
neplánované			0.25
prerušenie			0.25
fungovania			0.25
prevádzke			0.25
stanovená			0.25
reakèná			0.25
virtual			0.24860646599777034
analıza			0.2480578917649856
jy			0.24581939799331104
model			0.24567099567099568
techniky			0.24547803617571057
java			0.24453024453024452
license			0.24453024453024452
operaènım			0.24242424242424243
ponúkanej			0.24242424242424243
mov			0.24057542954676125
notebook			0.23809523809523808
jeden			0.23809523809523808
gbps			0.23719958202716823
rozpoznávania			0.2361111111111111
integrácia			0.2361111111111111
internım			0.2361111111111111
informaènım			0.2361111111111111
gscan			0.2361111111111111
vytvorenie			0.2361111111111111
prevedenie			0.23563218390804597
mirka			0.23529411764705882
dát			0.23080428343586237
snímacie			0.23076923076923078
bezpilotné			0.23076923076923078
programové			0.23076923076923078
snímacích			0.23076923076923078
automatickı			0.23076923076923078
geoelektrickı			0.23076923076923078
ares			0.23076923076923078
radarovej			0.23076923076923078
